,room,area,price,orient,level,dec,line,linedistance,district,school,time,elevator,unknown1,unknown2,unknown3,unknown4,web
5821,"
4室2厅3卫        ",251平米,95618元/平米,南北,低层,豪华装修,10,407,黄浦,0,2012年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317604367.htm
5822,"
2室2厅1卫        ",92平米,65217元/平米,南,中层,精装修,1,493,徐汇,0,2016年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319957223.htm
5823,"
2室2厅1卫        ",104.38平米,74727元/平米,南北,中层,精装修,0,0,普陀,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_316624667.htm
5824,"
4室2厅3卫        ",291平米,48110元/平米,南,低层,豪华装修,0,0,闵行,0,2006年,独栋,平层,1,1,"
                                2018-04-11
                        ",http://esf.sh.fang.com/chushou/10_319823686.htm
5825,"
1室1厅1卫        ",30平米,36000元/平米,南北,低层,中装修,0,0,奉贤,0,1996年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318529761.htm
5826,"
3室2厅2卫        ",141平米,41135元/平米,南北,中层,精装修,0,0,嘉定,0,2016年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317482276.htm
5827,"
3室2厅2卫        ",237.13平米,101210元/平米,西,高层,精装修,9,995,浦东,0,2006年,70%,2.9,无,7,3164,http://esf.sh.fang.com/chushou/3_319409290.htm
5828,"
2室1厅1卫        ",45平米,52222元/平米,南北,中层,精装修,8,554,杨浦,0,1992年,无 ,个人产权,普通住宅,"
                                2018-03-24
                        ",49326元/平米,http://esf.sh.fang.com/chushou/3_318681607.htm
5829,"
3室2厅2卫        ",105平米,29048元/平米,南北,中层,中装修,5,595,闵行,0,1995年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319942270.htm
5830,"
3室2厅2卫        ",125平米,43840元/平米,南,中层,豪华装修,7,708,宝山,0,2009年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319756279.htm
5831,"
1室1厅1卫        ",36平米,47222元/平米,南,中层,精装修,0,0,浦东,0,2016年,无 ,商品房,普通住宅,"
                                2018-03-04
                        ",37462元/平米,http://esf.sh.fang.com/chushou/3_317320057.htm
5832,"
1室1厅1卫        ",54平米,25000元/平米,南,高层,精装修,0,0,宝山,0,2014年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_315855143.htm
5833,"
3室1厅1卫        ",89平米,53371元/平米,南,中层,精装修,3,542,徐汇,0,1999年,无 ,个人产权,酒店式公寓,塔板结合,"
                                2018-02-24
                        ",http://esf.sh.fang.com/chushou/3_316784352.htm
5834,"
3室2厅2卫        ",143平米,21678元/平米,南北,低层,毛坯,0,0,青浦,0,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317065214.htm
5835,"
2室2厅1卫        ",82平米,33537元/平米,南北,高层,简装修,0,0,浦东,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319636732.htm
5836,"
1室1厅1卫        ",23平米,100000元/平米,南,高层,精装修,2,773,静安,0,1928年,无 ,使用权,新里洋房,平层,板楼,http://esf.sh.fang.com/chushou/3_317451512.htm
5837,"
2室1厅1卫        ",99平米,18182元/平米,南,高层,毛坯,0,0,青浦,0,2008年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319308556.htm
5838,"
1室1厅1卫        ",22平米,127273元/平米,南,高层,简装修,1,371,徐汇,0,1937年,无 ,使用权,新里洋房,平层,板楼,http://esf.sh.fang.com/chushou/3_318622309.htm
5839,"
2室2厅1卫        ",78.18平米,31722元/平米,暂无,低层,精装修,0,0,闵行,0,2014年,有 ,使用权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319335305.htm
5840,"
2室1厅1卫        ",67平米,49254元/平米,南,中层,中装修,6,914,浦东,0,1996年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319265646.htm
5841,"
2室1厅1卫        ",70平米,32571元/平米,南,中层,精装修,0,0,青浦,0,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319858782.htm
5842,"
4室3厅4卫        ",236平米,21864元/平米,南,低层,豪华装修,17,1177,青浦,0,2013年,独栋,400平米,挑高,1,2,http://esf.sh.fang.com/chushou/10_319269669.htm
5843,"
4室2厅2卫        ",212平米,20283元/平米,南北,高层,豪华装修,0,0,浦东,0,2009年,有 ,个人产权,普通住宅,复式,板楼,http://esf.sh.fang.com/chushou/3_317271277.htm
5844,"
2室2厅2卫        ",117平米,72650元/平米,南北,中层,精装修,6,838,浦东,0,2005年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317662438.htm
5845,"
7室4厅8卫        ",906平米,36203元/平米,北,低层,毛坯,0,0,嘉定,0,2014年,独栋,挑高,6,"
                                2018-03-30
                        ",37778元/平米,http://esf.sh.fang.com/chushou/10_319056865.htm
5846,"
3室2厅1卫        ",106平米,25000元/平米,南,高层,精装修,0,0,嘉定,0,1996年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319610723.htm
5847,"
2室2厅1卫        ",91平米,26264元/平米,南北,中层,精装修,0,0,青浦,0,2009年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319588389.htm
5848,"
2室2厅1卫        ",112平米,53571元/平米,南北,高层,豪华装修,11,450,浦东,0,2007年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319365448.htm
5849,"
4室3厅3卫        ",200平米,49000元/平米,南,低层,毛坯,0,0,浦东,0,2010年,独栋,200平米,挑高,2,1,http://esf.sh.fang.com/chushou/10_319375666.htm
5850,"
5室2厅3卫        ",237平米,66667元/平米,南北,高层,精装修,6,316,浦东,0,2005年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317791849.htm
5851,"
3室2厅2卫        ",89平米,9663元/平米,暂无,中层,精装修,0,0,上海周边,0,2018年,有 ,个人产权,普通住宅,平层,"
                                2018-04-09
                        ",http://esf.sh.fang.com/chushou/3_319698372.htm
5852,"
3室2厅3卫        ",307平米,87557元/平米,南北,高层,豪华装修,0,0,普陀,0,2017年,无 ,个人产权,平层,"
                                2018-04-13
                        ",89140元/平米,http://esf.sh.fang.com/chushou/3_314501860.htm
5853,"
2室1厅1卫        ",53.47平米,30484元/平米,南,高层,简装修,0,0,嘉定,1,1988年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319691882.htm
5854,"
暂无        ",36平米,50000元/平米,南,中层,豪华装修,7,359,闸北,0,1993年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317958817.htm
5855,"
3室2厅1卫        ",124平米,64516元/平米,南北,中层,简装修,1,489,闸北,0,2000年,无 ,个人产权,普通住宅,"
                                2018-04-13
                        ",61420元/平米,http://esf.sh.fang.com/chushou/3_319938666.htm
5856,"
2室2厅1卫        ",70平米,10811元/平米,南北,高层,精装修,5,219,闵行,0,1989年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319517445.htm
5857,"
3室2厅2卫        ",90平米,39444元/平米,南北,中层,精装修,0,0,浦东,0,2017年,有 ,商品房,板楼,"
                                2018-04-08
                        ",48129元/平米,http://esf.sh.fang.com/chushou/3_319611520.htm
5858,"
3室2厅2卫        ",115平米,36957元/平米,南北,高层,毛坯,17,524,青浦,0,2017年,有 ,商品房,普通住宅,平层,塔楼,http://esf.sh.fang.com/chushou/3_319599898.htm
5859,"
2室2厅1卫        ",93.12平米,51332元/平米,南,低层,精装修,7,316,宝山,0,2013年,无 ,个人产权,普通住宅,平层,砖混,http://esf.sh.fang.com/chushou/3_319511716.htm
5860,"
3室2厅1卫        ",114.6平米,28360元/平米,南北,中层,毛坯,0,0,宝山,0,2015年,有 ,个人产权,动迁房,平层,"
                                2018-04-13
                        ",http://esf.sh.fang.com/chushou/3_319923892.htm
5861,"
4室2厅3卫        ",200平米,98250元/平米,南北,中层,豪华装修,9,612,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319478254.htm
5862,"
3室2厅2卫        ",118平米,101695元/平米,南北,中层,简装修,11,805,普陀,0,2018年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319835221.htm
5863,"
1室2厅1卫        ",31平米,13871元/平米,南北,低层,简装修,0,0,嘉定,0,2001年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319367962.htm
5864,"
2室1厅1卫        ",30平米,28667元/平米,南北,中层,精装修,0,0,松江,0,1990年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319572972.htm
5865,"
1室1厅1卫        ",47.04平米,42517元/平米,南北,中层,简装修,0,0,普陀,0,1995年,无 ,个人产权,普通住宅,"
                                2018-04-11
                        ",50172元/平米,http://esf.sh.fang.com/chushou/3_319829895.htm
5866,"
4室2厅3卫        ",185.24平米,72878元/平米,南北,低层,豪华装修,0,0,闵行,1,2007年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317608175.htm
5867,"
2室2厅2卫        ",90平米,48333元/平米,南北,低层,精装修,0,0,浦东,0,2013年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319823777.htm
5868,"
2室1厅1卫        ",45.64平米,20158元/平米,南北,高层,精装修,0,0,青浦,0,2007年,有 ,个人产权,普通住宅,平层,"
                                2018-04-12
                        ",http://esf.sh.fang.com/chushou/3_319844803.htm
5869,"
2室2厅2卫        ",110平米,81818元/平米,南,中层,豪华装修,8,329,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319536421.htm
5870,"
3室2厅2卫        ",150平米,84000元/平米,南北,中层,精装修,9,281,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319477612.htm
5871,"
2室1厅1卫        ",60平米,96667元/平米,南,低层,精装修,2,484,浦东,1,1993年,无 ,商品房,板楼,"
                                2018-04-11
                        ",91733元/平米,http://esf.sh.fang.com/chushou/3_319782720.htm
5872,"
5室2厅5卫        ",272.8平米,76979元/平米,南,低层,豪华装修,10,267,长宁,0,2009年,独栋,100平米,2,2,80平米,http://esf.sh.fang.com/chushou/10_319965404.htm
5873,"
4室2厅2卫        ",174平米,70115元/平米,南,中层,豪华装修,3,852,长宁,0,2003年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319640812.htm
5874,"
4室2厅2卫        ",148.36平米,70774元/平米,南北,中层,豪华装修,2,806,普陀,0,2016年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319992037.htm
5875,"
1室2厅1卫        ",91.5平米,107978元/平米,东,低层,精装修,8,338,黄浦,0,2016年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319640585.htm
5876,"
4室2厅3卫        ",308平米,158442元/平米,东西,低层,精装修,2,694,浦东,0,2010年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319981280.htm
5877,"
3室2厅1卫        ",89平米,83708元/平米,南北,低层,简装修,3,591,杨浦,0,2011年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319596470.htm
5878,"
3室1厅1卫        ",98.2平米,32077元/平米,南,中层,精装修,0,0,闵行,0,1998年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319619587.htm
5879,"
3室2厅3卫        ",339平米,132743元/平米,南,中层,简装修,9,977,浦东,0,2004年,无 ,个人产权,普通住宅,"
                                2018-04-07
                        ",126156元/平米,http://esf.sh.fang.com/chushou/3_319540084.htm
5880,"
2室2厅2卫        ",40.22平米,42765元/平米,南,高层,精装修,9,750,浦东,0,2013年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319944745.htm
5881,"
2室2厅1卫        ",66平米,43788元/平米,南北,低层,精装修,9,660,闵行,0,1999年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319661400.htm
5882,"
2室1厅1卫        ",66平米,40606元/平米,南北,中层,精装修,10,1096,闵行,0,1998年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319654930.htm
5883,"
1室1厅1卫        ",50.14平米,53450元/平米,南北,高层,精装修,9,434,闵行,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319585424.htm
5884,"
2室2厅1卫        ",73平米,51781元/平米,南北,低层,精装修,9,621,闵行,0,2001年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319655022.htm
5885,"
3室2厅2卫        ",99平米,39899元/平米,南北,中层,精装修,9,840,闵行,0,1994年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319662066.htm
5886,"
2室2厅1卫        ",87平米,44598元/平米,南北,中层,精装修,9,568,闵行,0,1998年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319654991.htm
5887,"
2室2厅1卫        ",90平米,47778元/平米,南北,中层,精装修,11,227,浦东,0,2006年,无 ,商品房,板楼,"
                                2018-04-11
                        ",57388元/平米,http://esf.sh.fang.com/chushou/3_319801742.htm
5888,"
3室2厅2卫        ",105平米,41714元/平米,西北,中层,精装修,9,840,闵行,0,1995年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319662003.htm
5889,"
2室2厅1卫        ",76平米,49342元/平米,南北,中层,精装修,9,621,闵行,0,2005年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319662181.htm
5890,"
2室1厅1卫        ",70平米,36000元/平米,南北,中层,豪华装修,9,453,闵行,0,1996年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319654909.htm
5891,"
2室1厅1卫        ",51平米,48627元/平米,南北,低层,精装修,9,840,闵行,0,1994年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319662125.htm
5892,"
1室1厅1卫        ",45.5平米,44396元/平米,南,中层,精装修,10,548,闵行,0,1996年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319654880.htm
5893,"
6室2厅2卫        ",140平米,35714元/平米,南北,高层,精装修,9,840,闵行,0,1995年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319661757.htm
5894,"
3室2厅2卫        ",95.6平米,44979元/平米,南,中层,精装修,9,840,闵行,0,1996年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319655073.htm
5895,"
1室1厅1卫        ",41.5平米,57831元/平米,南北,中层,精装修,9,840,闵行,0,1994年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319655046.htm
5896,"
2室1厅1卫        ",62平米,44839元/平米,南北,低层,精装修,9,225,闵行,0,1994年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319661947.htm
5897,"
2室2厅1卫        ",66平米,42121元/平米,南,中层,豪华装修,9,1123,松江,0,2009年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319475725.htm
5898,"
3室2厅2卫        ",123平米,51220元/平米,南北,高层,精装修,12,1065,闵行,0,2005年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319654849.htm
